"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-08-17 07:08:52","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-08-17 07:08:52","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-08-17 07:08:52","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-08-17 07:08:52","B","Barbell Deadlifts","1","180","5","","","lbs",
"2018-08-17 07:08:52","B","Barbell Deadlifts","2","180","5","","","lbs",
"2018-08-17 07:08:52","B","Barbell Deadlifts","3","180","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Squat","1","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Squat","2","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Squat","3","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Squat","4","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Squat","5","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Bench Press","1","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Bench Press","2","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Bench Press","3","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Bench Press","4","160","5","","","lbs",
"2018-08-20 06:57:27","A","Barbell Bench Press","5","160","5","","","lbs",
"2018-08-20 06:57:27","A","Bent Over Barbell Row","1","130","5","","","lbs",
"2018-08-20 06:57:27","A","Bent Over Barbell Row","2","130","5","","","lbs",
"2018-08-20 06:57:27","A","Bent Over Barbell Row","3","130","5","","","lbs",
"2018-08-20 06:57:27","A","Bent Over Barbell Row","4","130","5","","","lbs",
"2018-08-20 06:57:27","A","Bent Over Barbell Row","5","130","5","","","lbs",
"2018-08-20 06:57:27","A","Dumbbell Fly","1","42.5","10","","","lbs",
"2018-08-20 06:57:27","A","Dumbbell Fly","2","42.5","10","","","lbs",
"2018-08-20 06:57:27","A","Dumbbell Fly","3","42.5","10","","","lbs",
"2018-08-20 06:57:27","A","Close Grip Lat Pulldown","1","160","10","","","lbs",
"2018-08-20 06:57:27","A","Close Grip Lat Pulldown","2","160","10","","","lbs",
"2018-08-20 06:57:27","A","Close Grip Lat Pulldown","3","160","10","","","lbs",
"2018-08-22 06:57:01","B","Standing Barbell Military Press","1","112.5","5","","","lbs",
"2018-08-22 06:57:01","B","Standing Barbell Military Press","2","112.5","5","","","lbs",
"2018-08-22 06:57:01","B","Standing Barbell Military Press","3","112.5","5","","","lbs",
"2018-08-22 06:57:01","B","Standing Barbell Military Press","4","112.5","3","","","lbs",
"2018-08-22 06:57:01","B","Standing Barbell Military Press","5","112.5","4","","","lbs",
"2018-08-22 06:57:01","B","Barbell Bicep Curl","1","72.5","5","","","lbs",
"2018-08-22 06:57:01","B","Barbell Bicep Curl","2","72.5","5","","","lbs",
"2018-08-22 06:57:01","B","Barbell Bicep Curl","3","72.5","5","","","lbs",
"2018-08-22 06:57:01","B","Barbell Bicep Curl","4","72.5","5","","","lbs",
"2018-08-22 06:57:01","B","Barbell Bicep Curl","5","72.5","5","","","lbs",
"2018-08-22 06:57:01","B","Lateral Dumbbell Raises","1","50","6","","","lbs",
"2018-08-22 06:57:01","B","Lateral Dumbbell Raises","2","50","6","","","lbs",
"2018-08-22 06:57:01","B","Lateral Dumbbell Raises","3","50","6","","","lbs",
"2018-08-22 06:57:01","B","Seated Bent Over Rear Delt Raise","1","42.5","6","","","lbs",
"2018-08-22 06:57:01","B","Seated Bent Over Rear Delt Raise","2","42.5","6","","","lbs",
"2018-08-22 06:57:01","B","Seated Bent Over Rear Delt Raise","3","42.5","6","","","lbs",
"2018-08-22 06:57:01","B","Decline Oblique Crunch","1","","10","","","lbs",
"2018-08-22 06:57:01","B","Decline Oblique Crunch","2","","10","","","lbs",
"2018-08-22 06:57:01","B","Decline Oblique Crunch","3","","10","","","lbs",
"2018-08-22 06:57:01","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-08-22 06:57:01","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-08-22 06:57:01","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-08-22 06:57:01","B","Barbell Deadlifts","1","185","5","","","lbs",
"2018-08-22 06:57:01","B","Barbell Deadlifts","2","185","5","","","lbs",
"2018-08-22 06:57:01","B","Barbell Deadlifts","3","185","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Squat","1","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Squat","2","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Squat","3","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Squat","4","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Squat","5","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Bench Press","1","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Bench Press","2","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Bench Press","3","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Bench Press","4","165","5","","","lbs",
"2018-08-24 07:07:28","A","Barbell Bench Press","5","165","5","","","lbs",
"2018-08-24 07:07:28","A","Bent Over Barbell Row","1","135","5","","","lbs",
"2018-08-24 07:07:28","A","Bent Over Barbell Row","2","135","5","","","lbs",
"2018-08-24 07:07:28","A","Bent Over Barbell Row","3","135","5","","","lbs",
"2018-08-24 07:07:28","A","Bent Over Barbell Row","4","135","5","","","lbs",
"2018-08-24 07:07:28","A","Bent Over Barbell Row","5","135","5","","","lbs",
"2018-08-24 07:07:28","A","Dumbbell Fly","1","45","10","","","lbs",
"2018-08-24 07:07:28","A","Dumbbell Fly","2","45","10","","","lbs",
"2018-08-24 07:07:28","A","Dumbbell Fly","3","45","10","","","lbs",
"2018-08-24 07:07:28","A","Close Grip Lat Pulldown","1","165","10","","","lbs",
"2018-08-24 07:07:28","A","Close Grip Lat Pulldown","2","165","10","","","lbs",
"2018-08-24 07:07:28","A","Close Grip Lat Pulldown","3","165","10","","","lbs",
"2018-08-28 06:37:09","B","Standing Barbell Military Press","1","112.5","5","","","lbs",
"2018-08-28 06:37:09","B","Standing Barbell Military Press","2","112.5","5","","","lbs",
"2018-08-28 06:37:09","B","Standing Barbell Military Press","3","112.5","5","","","lbs",
"2018-08-28 06:37:09","B","Standing Barbell Military Press","4","112.5","5","","","lbs",
"2018-08-28 06:37:09","B","Standing Barbell Military Press","5","112.5","2","","","lbs",
"2018-08-28 06:37:09","B","Barbell Bicep Curl","1","70","5","","","lbs",
"2018-08-28 06:37:09","B","Barbell Bicep Curl","2","70","5","","","lbs",
"2018-08-28 06:37:09","B","Barbell Bicep Curl","3","70","5","","","lbs",
"2018-08-28 06:37:09","B","Barbell Bicep Curl","4","70","5","","","lbs",
"2018-08-28 06:37:09","B","Barbell Bicep Curl","5","70","5","","","lbs",
"2018-08-28 06:37:09","B","Lateral Dumbbell Raises","1","50","6","","","lbs",
"2018-08-28 06:37:09","B","Lateral Dumbbell Raises","2","50","6","","","lbs",
"2018-08-28 06:37:09","B","Lateral Dumbbell Raises","3","50","6","","","lbs",
"2018-08-28 06:37:09","B","Seated Bent Over Rear Delt Raise","1","40","6","","","lbs",
"2018-08-28 06:37:09","B","Seated Bent Over Rear Delt Raise","2","40","6","","","lbs",
"2018-08-28 06:37:09","B","Seated Bent Over Rear Delt Raise","3","40","6","","","lbs",
"2018-08-28 06:37:09","B","Decline Oblique Crunch","1","","10","","","lbs",
"2018-08-28 06:37:09","B","Decline Oblique Crunch","2","","10","","","lbs",
"2018-08-28 06:37:09","B","Decline Oblique Crunch","3","","10","","","lbs",
"2018-08-28 06:37:09","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-08-28 06:37:09","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-08-28 06:37:09","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-08-28 06:37:09","B","Barbell Deadlifts","1","190","5","","","lbs",
"2018-08-28 06:37:09","B","Barbell Deadlifts","2","190","5","","","lbs",
"2018-08-28 06:37:09","B","Barbell Deadlifts","3","190","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Squat","1","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Squat","2","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Squat","3","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Squat","4","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Squat","5","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Bench Press","1","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Bench Press","2","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Bench Press","3","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Bench Press","4","170","5","","","lbs",
"2018-08-31 06:37:22","A","Barbell Bench Press","5","170","5","","","lbs",
"2018-08-31 06:37:22","A","Bent Over Barbell Row","1","140","5","","","lbs",
"2018-08-31 06:37:22","A","Bent Over Barbell Row","2","140","5","","","lbs",
"2018-08-31 06:37:22","A","Bent Over Barbell Row","3","140","5","","","lbs",
"2018-08-31 06:37:22","A","Bent Over Barbell Row","4","140","5","","","lbs",
"2018-08-31 06:37:22","A","Bent Over Barbell Row","5","140","5","","","lbs",
"2018-08-31 06:37:22","A","Dumbbell Fly","1","50","10","","","lbs",
"2018-08-31 06:37:22","A","Dumbbell Fly","2","50","10","","","lbs",
"2018-08-31 06:37:22","A","Dumbbell Fly","3","50","10","","","lbs",
"2018-08-31 06:37:22","A","Close Grip Lat Pulldown","1","170","10","","","lbs",
"2018-08-31 06:37:22","A","Close Grip Lat Pulldown","2","170","10","","","lbs",
"2018-08-31 06:37:22","A","Close Grip Lat Pulldown","3","170","10","","","lbs",
"2018-09-03 11:12:43","B","Standing Barbell Military Press","1","112.5","5","","","lbs",
"2018-09-03 11:12:43","B","Standing Barbell Military Press","2","112.5","5","","","lbs",
"2018-09-03 11:12:43","B","Standing Barbell Military Press","3","112.5","5","","","lbs",
"2018-09-03 11:12:43","B","Standing Barbell Military Press","4","112.5","5","","","lbs",
"2018-09-03 11:12:43","B","Standing Barbell Military Press","5","112.5","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Bicep Curl","1","72.5","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Bicep Curl","2","72.5","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Bicep Curl","3","72.5","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Bicep Curl","4","72.5","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Bicep Curl","5","72.5","5","","","lbs",
"2018-09-03 11:12:43","B","Lateral Dumbbell Raises","1","52.5","6","","","lbs",
"2018-09-03 11:12:43","B","Lateral Dumbbell Raises","2","52.5","6","","","lbs",
"2018-09-03 11:12:43","B","Lateral Dumbbell Raises","3","52.5","6","","","lbs",
"2018-09-03 11:12:43","B","Seated Bent Over Rear Delt Raise","1","42.5","6","","","lbs",
"2018-09-03 11:12:43","B","Seated Bent Over Rear Delt Raise","2","42.5","6","","","lbs",
"2018-09-03 11:12:43","B","Seated Bent Over Rear Delt Raise","3","42.5","6","","","lbs",
"2018-09-03 11:12:43","B","Decline Oblique Crunch","1","","10","","","lbs",
"2018-09-03 11:12:43","B","Decline Oblique Crunch","2","","10","","","lbs",
"2018-09-03 11:12:43","B","Decline Oblique Crunch","3","","10","","","lbs",
"2018-09-03 11:12:43","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-09-03 11:12:43","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-09-03 11:12:43","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-09-03 11:12:43","B","Barbell Deadlifts","1","195","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Deadlifts","2","195","5","","","lbs",
"2018-09-03 11:12:43","B","Barbell Deadlifts","3","195","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Squat","1","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Squat","2","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Squat","3","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Squat","4","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Squat","5","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Bench Press","1","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Bench Press","2","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Bench Press","3","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Bench Press","4","150","5","","","lbs",
"2018-09-13 06:57:33","A","Barbell Bench Press","5","150","5","","","lbs",
"2018-09-13 06:57:33","A","Bent Over Barbell Row","1","135","5","","","lbs",
"2018-09-13 06:57:33","A","Bent Over Barbell Row","2","135","5","","","lbs",
"2018-09-13 06:57:33","A","Bent Over Barbell Row","3","135","5","","","lbs",
"2018-09-13 06:57:33","A","Bent Over Barbell Row","4","135","5","","","lbs",
"2018-09-13 06:57:33","A","Bent Over Barbell Row","5","135","5","","","lbs",
"2018-09-13 06:57:33","A","Dumbbell Fly","1","40","10","","","lbs",
"2018-09-13 06:57:33","A","Dumbbell Fly","2","40","10","","","lbs",
"2018-09-13 06:57:33","A","Dumbbell Fly","3","40","10","","","lbs",
"2018-09-13 06:57:33","A","Close Grip Lat Pulldown","1","150","10","","","lbs",
"2018-09-13 06:57:33","A","Close Grip Lat Pulldown","2","150","10","","","lbs",
"2018-09-13 06:57:33","A","Close Grip Lat Pulldown","3","150","10","","","lbs",
"2018-09-15 09:50:01","B","Standing Barbell Military Press","1","100","5","","","lbs",
"2018-09-15 09:50:01","B","Standing Barbell Military Press","2","100","5","","","lbs",
"2018-09-15 09:50:01","B","Standing Barbell Military Press","3","100","5","","","lbs",
"2018-09-15 09:50:01","B","Standing Barbell Military Press","4","100","5","","","lbs",
"2018-09-15 09:50:01","B","Standing Barbell Military Press","5","100","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Bicep Curl","1","60","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Bicep Curl","2","60","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Bicep Curl","3","60","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Bicep Curl","4","60","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Bicep Curl","5","60","5","","","lbs",
"2018-09-15 09:50:01","B","Lateral Dumbbell Raises","1","40","6","","","lbs",
"2018-09-15 09:50:01","B","Lateral Dumbbell Raises","2","40","6","","","lbs",
"2018-09-15 09:50:01","B","Lateral Dumbbell Raises","3","40","6","","","lbs",
"2018-09-15 09:50:01","B","Seated Bent Over Rear Delt Raise","1","30","6","","","lbs",
"2018-09-15 09:50:01","B","Seated Bent Over Rear Delt Raise","2","30","6","","","lbs",
"2018-09-15 09:50:01","B","Seated Bent Over Rear Delt Raise","3","30","6","","","lbs",
"2018-09-15 09:50:01","B","Decline Oblique Crunch","1","","10","","","lbs",
"2018-09-15 09:50:01","B","Decline Oblique Crunch","2","","10","","","lbs",
"2018-09-15 09:50:01","B","Decline Oblique Crunch","3","","10","","","lbs",
"2018-09-15 09:50:01","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-09-15 09:50:01","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-09-15 09:50:01","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-09-15 09:50:01","B","Barbell Deadlifts","1","175","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Deadlifts","2","175","5","","","lbs",
"2018-09-15 09:50:01","B","Barbell Deadlifts","3","175","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Squat","1","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Squat","2","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Squat","3","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Squat","4","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Squat","5","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Bench Press","1","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Bench Press","2","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Bench Press","3","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Bench Press","4","155","5","","","lbs",
"2018-09-17 06:22:28","A","Barbell Bench Press","5","155","5","","","lbs",
"2018-09-17 06:22:28","A","Bent Over Barbell Row","1","140","5","","","lbs",
"2018-09-17 06:22:28","A","Bent Over Barbell Row","2","140","5","","","lbs",
"2018-09-17 06:22:28","A","Bent Over Barbell Row","3","140","5","","","lbs",
"2018-09-17 06:22:28","A","Bent Over Barbell Row","4","140","5","","","lbs",
"2018-09-17 06:22:28","A","Bent Over Barbell Row","5","140","5","","","lbs",
"2018-09-17 06:22:28","A","Dumbbell Fly","1","42.5","10","","","lbs",
"2018-09-17 06:22:28","A","Dumbbell Fly","2","42.5","10","","","lbs",
"2018-09-17 06:22:28","A","Dumbbell Fly","3","42.5","10","","","lbs",
"2018-09-17 06:22:28","A","Close Grip Lat Pulldown","1","155","10","","","lbs",
"2018-09-17 06:22:28","A","Close Grip Lat Pulldown","2","155","10","","","lbs",
"2018-09-17 06:22:28","A","Close Grip Lat Pulldown","3","155","10","","","lbs",
"2018-09-19 07:04:19","B","Standing Barbell Military Press","1","105","5","","","lbs",
"2018-09-19 07:04:19","B","Standing Barbell Military Press","2","105","5","","","lbs",
"2018-09-19 07:04:19","B","Standing Barbell Military Press","3","105","5","","","lbs",
"2018-09-19 07:04:19","B","Standing Barbell Military Press","4","105","5","","","lbs",
"2018-09-19 07:04:19","B","Standing Barbell Military Press","5","105","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Bicep Curl","1","62.5","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Bicep Curl","2","62.5","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Bicep Curl","3","62.5","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Bicep Curl","4","62.5","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Bicep Curl","5","62.5","5","","","lbs",
"2018-09-19 07:04:19","B","Lateral Dumbbell Raises","1","42.5","6","","","lbs",
"2018-09-19 07:04:19","B","Lateral Dumbbell Raises","2","42.5","6","","","lbs",
"2018-09-19 07:04:19","B","Lateral Dumbbell Raises","3","42.5","6","","","lbs",
"2018-09-19 07:04:19","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-09-19 07:04:19","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-09-19 07:04:19","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-09-19 07:04:19","B","Seated Bent Over Rear Delt Raise","1","40","6","","","lbs",
"2018-09-19 07:04:19","B","Seated Bent Over Rear Delt Raise","2","40","6","","","lbs",
"2018-09-19 07:04:19","B","Seated Bent Over Rear Delt Raise","3","40","6","","","lbs",
"2018-09-19 07:04:19","B","Decline Oblique Crunch","1","2.5","10","","","lbs",
"2018-09-19 07:04:19","B","Decline Oblique Crunch","2","2.5","10","","","lbs",
"2018-09-19 07:04:19","B","Decline Oblique Crunch","3","2.5","10","","","lbs",
"2018-09-19 07:04:19","B","Barbell Deadlifts","1","180","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Deadlifts","2","180","5","","","lbs",
"2018-09-19 07:04:19","B","Barbell Deadlifts","3","180","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Squat","1","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Squat","2","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Squat","3","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Squat","4","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Squat","5","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Bench Press","1","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Bench Press","2","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Bench Press","3","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Bench Press","4","160","5","","","lbs",
"2018-09-21 06:49:17","A","Barbell Bench Press","5","160","5","","","lbs",
"2018-09-21 06:49:17","A","Bent Over Barbell Row","1","145","5","","","lbs",
"2018-09-21 06:49:17","A","Bent Over Barbell Row","2","145","5","","","lbs",
"2018-09-21 06:49:17","A","Bent Over Barbell Row","3","145","5","","","lbs",
"2018-09-21 06:49:17","A","Bent Over Barbell Row","4","145","5","","","lbs",
"2018-09-21 06:49:17","A","Bent Over Barbell Row","5","145","5","","","lbs",
"2018-09-21 06:49:17","A","Dumbbell Fly","1","45","10","","","lbs",
"2018-09-21 06:49:17","A","Dumbbell Fly","2","45","10","","","lbs",
"2018-09-21 06:49:17","A","Dumbbell Fly","3","45","10","","","lbs",
"2018-09-21 06:49:17","A","Close Grip Lat Pulldown","1","160","10","","","lbs",
"2018-09-21 06:49:17","A","Close Grip Lat Pulldown","2","160","10","","","lbs",
"2018-09-21 06:49:17","A","Close Grip Lat Pulldown","3","160","10","","","lbs",
"2018-09-24 11:24:33","B","Standing Barbell Military Press","1","110","5","","","lbs",
"2018-09-24 11:24:33","B","Standing Barbell Military Press","2","110","5","","","lbs",
"2018-09-24 11:24:33","B","Standing Barbell Military Press","3","110","5","","","lbs",
"2018-09-24 11:24:33","B","Standing Barbell Military Press","4","110","5","","","lbs",
"2018-09-24 11:24:33","B","Standing Barbell Military Press","5","110","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Bicep Curl","1","62.5","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Bicep Curl","2","62.5","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Bicep Curl","3","62.5","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Bicep Curl","4","62.5","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Bicep Curl","5","62.5","5","","","lbs",
"2018-09-24 11:24:33","B","Lateral Dumbbell Raises","1","45","6","","","lbs",
"2018-09-24 11:24:33","B","Lateral Dumbbell Raises","2","45","6","","","lbs",
"2018-09-24 11:24:33","B","Lateral Dumbbell Raises","3","45","6","","","lbs",
"2018-09-24 11:24:33","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-09-24 11:24:33","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-09-24 11:24:33","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-09-24 11:24:33","B","Seated Bent Over Rear Delt Raise","1","40","6","","","lbs",
"2018-09-24 11:24:33","B","Seated Bent Over Rear Delt Raise","2","40","6","","","lbs",
"2018-09-24 11:24:33","B","Seated Bent Over Rear Delt Raise","3","40","6","","","lbs",
"2018-09-24 11:24:33","B","Decline Oblique Crunch","1","5","10","","","lbs",
"2018-09-24 11:24:33","B","Decline Oblique Crunch","2","5","10","","","lbs",
"2018-09-24 11:24:33","B","Decline Oblique Crunch","3","5","10","","","lbs",
"2018-09-24 11:24:33","B","Barbell Deadlifts","1","185","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Deadlifts","2","185","5","","","lbs",
"2018-09-24 11:24:33","B","Barbell Deadlifts","3","185","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Squat","1","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Squat","2","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Squat","3","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Squat","4","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Squat","5","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Bench Press","1","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Bench Press","2","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Bench Press","3","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Bench Press","4","165","5","","","lbs",
"2018-09-26 07:01:01","A","Barbell Bench Press","5","165","5","","","lbs",
"2018-09-26 07:01:01","A","Bent Over Barbell Row","1","150","5","","","lbs",
"2018-09-26 07:01:01","A","Bent Over Barbell Row","2","150","5","","","lbs",
"2018-09-26 07:01:01","A","Bent Over Barbell Row","3","150","5","","","lbs",
"2018-09-26 07:01:01","A","Bent Over Barbell Row","4","150","5","","","lbs",
"2018-09-26 07:01:01","A","Bent Over Barbell Row","5","150","5","","","lbs",
"2018-09-26 07:01:01","A","Dumbbell Fly","1","50","10","","","lbs",
"2018-09-26 07:01:01","A","Dumbbell Fly","2","50","10","","","lbs",
"2018-09-26 07:01:01","A","Dumbbell Fly","3","50","10","","","lbs",
"2018-09-26 07:01:01","A","Close Grip Lat Pulldown","1","165","10","","","lbs",
"2018-09-26 07:01:01","A","Close Grip Lat Pulldown","2","165","10","","","lbs",
"2018-09-26 07:01:01","A","Close Grip Lat Pulldown","3","165","10","","","lbs",
"2018-10-08 11:24:08","B","Standing Barbell Military Press","1","100","5","","","lbs",
"2018-10-08 11:24:08","B","Standing Barbell Military Press","2","100","5","","","lbs",
"2018-10-08 11:24:08","B","Standing Barbell Military Press","3","100","5","","","lbs",
"2018-10-08 11:24:08","B","Standing Barbell Military Press","4","100","5","","","lbs",
"2018-10-08 11:24:08","B","Standing Barbell Military Press","5","100","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Bicep Curl","1","60","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Bicep Curl","2","60","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Bicep Curl","3","60","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Bicep Curl","4","60","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Bicep Curl","5","60","5","","","lbs",
"2018-10-08 11:24:08","B","Lateral Dumbbell Raises","1","40","6","","","lbs",
"2018-10-08 11:24:08","B","Lateral Dumbbell Raises","2","40","6","","","lbs",
"2018-10-08 11:24:08","B","Lateral Dumbbell Raises","3","40","6","","","lbs",
"2018-10-08 11:24:08","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-10-08 11:24:08","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-10-08 11:24:08","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-10-08 11:24:08","B","Seated Bent Over Rear Delt Raise","1","30","6","","","lbs",
"2018-10-08 11:24:08","B","Seated Bent Over Rear Delt Raise","2","30","6","","","lbs",
"2018-10-08 11:24:08","B","Seated Bent Over Rear Delt Raise","3","30","6","","","lbs",
"2018-10-08 11:24:08","B","Decline Oblique Crunch","1","2.5","10","","","lbs",
"2018-10-08 11:24:08","B","Decline Oblique Crunch","2","2.5","10","","","lbs",
"2018-10-08 11:24:08","B","Decline Oblique Crunch","3","2.5","10","","","lbs",
"2018-10-08 11:24:08","B","Barbell Deadlifts","1","175","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Deadlifts","2","175","5","","","lbs",
"2018-10-08 11:24:08","B","Barbell Deadlifts","3","175","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Squat","1","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Squat","2","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Squat","3","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Squat","4","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Squat","5","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Bench Press","1","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Bench Press","2","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Bench Press","3","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Bench Press","4","155","5","","","lbs",
"2018-10-10 08:24:58","A","Barbell Bench Press","5","155","5","","","lbs",
"2018-10-10 08:24:58","A","Bent Over Barbell Row","1","135","5","","","lbs",
"2018-10-10 08:24:58","A","Bent Over Barbell Row","2","135","5","","","lbs",
"2018-10-10 08:24:58","A","Bent Over Barbell Row","3","135","5","","","lbs",
